Unnamed: 0,file,id,date_time,dur,media_id,audio_kmeans_lables,audio_kmeans_center_dis,audio_text
686,2uncle987-20250803032356-2106974666742431,2uncle987,2025-08-03 03:23:56,45.14,2106974666742430,3,0.9367741495410444,"(1) High-energy, upbeat electronic pop background music plays continuously. A female voice speaks in an enthusiastic, fast-paced tone, introducing the mall. (2) The music maintains its tempo as the female narrator describes the products at STANCAVE and the customization options for patches. (3) Music continues as she talks about the toys and collectibles found in Hobby World. (4) Sound of a page turning or soft restaurant ambiance is layered under the BGM as the narration focuses on the cafe. (5) The voices of the two women are heard reacting to the taste of the dessert with 'Mmm' sounds and happy exclamations, while the upbeat music reaches its conclusion."
687,2uncle987-20250801232901-871519709043894,2uncle987,2025-08-01 23:29:01,41.1,871519709043894,5,0.9170309678002216,"(1) Upbeat, high-tempo pop music starts immediately along with the sound of a group of people shouting and cheering in Mandarin. (2) The music continues as a background layer while clear female and male voices discuss filming details, with sounds of laughter. (3) During the chase scene, the audio becomes a loud, rhythmic chanting/shouting of promotional lines in Mandarin, delivered with high energy and urgency by multiple voices. (4) The video concludes with a short, final musical chime as the text card appears."
688,2uncle987-20250804114651-1584728726072184,2uncle987,2025-08-04 11:46:51,85.31,1584728726072180,0,0.8282819384845361,"(1) Upbeat, high-tempo pop background music with a driving rhythm plays from the start. A female voice begins narrating in Mandarin Chinese with an energetic and friendly tone. (2) As the scene moves indoors, the narration becomes more detailed and descriptive, explaining the pros and cons of the products. (3) Clicking and snapping sound effects (SFX) are layered over the audio to emphasize the movement of the stroller parts being folded or adjusted. (4) The music remains continuous and at a consistent volume, while the vocal narration maintains a high speed and professional delivery until the end."
689,2uncle987-20250806201233-2248596649006110,2uncle987,2025-08-06 20:12:33,21.46,2248596649006110,6,1.000623319501908,"(1) Upbeat and playful electronic background music starts immediately, setting a lighthearted tone. (2) Around the 13-second mark, a female voice enters. She speaks in a humorous and slightly teasing tone. (3) The music continues at a steady volume as the female narrator finishes her observation, concluding the video on a whimsical note."
690,2uncle987-20250908165124-1855846475059309,2uncle987,2025-09-08 16:51:24,74.96,1855846475059310,1,0.9446155089579124,"(1) A playful and upbeat children's background music begins with light percussion and synth melodies. (2) A conversation between a woman and a young girl is heard; they sound happy and engaged. (3) A male narrator's voice enters, speaking clearly and enthusiastically about the product's features. (4) Various sound effects are heard, such as a 'ding' when a figurine is placed and mechanical clicking sounds of the toy being adjusted. (5) The music continues at a steady pace as the narrator explains the app content and educational benefits. (6) The child's voice chirps in with excitement at several points. (7) The audio concludes with a final summary from the male narrator and a cheery sign-off from the woman."
691,2uncle987-20250806173329-1406473540343086,2uncle987,2025-08-06 17:33:29,88.75,1406473540343090,0,0.8683736369036423,"(1) An upbeat, high-tempo pop track starts immediately as a female voice with an energetic and friendly tone begins speaking. (2) The vocal continues at a fast pace, describing locations and products as the music maintains a consistent rhythm with synthesizers and a clear drum beat. (3) Occasional popping and sparkling sound effects punctuate transitions between scenes. (4) The speaker's voice remains the dominant audio element, with very low-level ambient chatter from a public space occasionally audible in the background. (5) The music and speech continue without interruption until the end of the clip."
692,2uncle987-20250806124808-1423801186113815,2uncle987,2025-08-06 12:48:08,87.4,1423801186113810,0,0.955622695504144,"(1) Upbeat, high-tempo pop music plays during the introductory montage, setting an energetic tone. (2) As the main scene starts, the music volume lowers to become background music, and two female voices enter. They speak in a casual, conversational manner with occasional laughter. (3) Ambient sounds of eating, such as the clinking of wooden forks against plates, are audible. (4) Occasional sound effects (SFX) like cartoon 'boings' or emphasize sounds are used during editing transitions or to highlight specific remarks. (5) The music fades out as the video concludes with a quiet ambient sound before silence."
693,2uncle987-20250807011614-1991052871474912,2uncle987,2025-08-07 01:16:14,66.74,1991052871474910,4,0.7351183572093422,"(1) Upbeat, medium-tempo music starts with a clear drum beat and synth melodies. No vocals are detected. (2) Sounds of water boiling and splashing follow as meat is added to a pot. (3) Rhythmic chopping sounds of a knife on a cutting board are heard clearly. (4) The sound of a bottle being opened and liquid being poured occurs. (5) A lid is heard being placed on a pot, followed by the continuous bubbling sound of a stew. (6) The upbeat music continues throughout the entire video as the primary soundscape."
694,2uncle987-20250807000104-922140117164322,2uncle987,2025-08-07 00:01:04,42.5,922140117164322,5,0.8777597100188094,"(1) High-energy electronic pop music with a repetitive 'Rock your body' vocal hook plays immediately. (2) Mandarin vocals from both a male and female speaker are heard over the music, featuring laughter and conversational dialogue. (3) The female voice sounds breathless and excited, while the male voice is rhythmic and teasing. (4) Sound of heavy breathing 'Hu~' is emphasized during the dance breaks. (5) The music continues as the main backbeat through the entire video, maintaining a high tempo."
695,2uncle987-20250808204854-2677698172611588,2uncle987,2025-08-08 20:48:54,56.61,2677698172611590,1,0.9548722791687556,"(1) High-energy electronic dance music starts immediately. A female voice with a confident and sharp tone begins speaking. (2) The music continues at a steady, upbeat tempo while the vocal delivery remains fast-paced and persuasive. (3) Short sound effects like 'whooshes' and 'dings' occur during visual transitions and text pop-ups. (4) The music reaches a crescendo at the end as the vocal concludes with a strong call to action. No ambient noise from the store environment is audible."
696,2uncle987-20250811220247-890381443607615,2uncle987,2025-08-11 22:02:47,78.67,890381443607615,5,0.9791261873388352,"(1) High-energy, upbeat background music with a steady beat begins immediately. Sound effects of tapping, water boiling, and spraying are synchronized with the visual actions. (2) A female voice enters, providing energetic commentary and narrating the steps with a playful tone. (3) As the scene transitions to the dining area, a male voice joins in, expressing surprise and amusement with sounds like 'Mmm!' and laughter. (4) The two characters engage in a lively conversation while eating, characterized by frequent laughter and high-pitched, excited tones. The background music remains consistent until the end."
697,2uncle987-20260107152542-1281922970445838,2uncle987,2026-01-07 15:25:42,66.04,1281922970445840,1,0.8689761206816555,"(1) Upbeat, energetic pop background music starts immediately with a loud clattering sound effect as objects hit the floor. (2) A young female voice expresses surprise and curiosity, asking about the product found on the floor. (3) The main female voice responds with a friendly and excited tone, explaining the benefits of the beauty drink. (4) A professional male voice-over enters to provide technical details about ingredients (SGS, Omega-3, Lutein) while the BGM continues. (5) Sounds of a water glass being filled and a capsule being swallowed are audible. (6) The two female voices engage in a playful, fast-paced dialogue with occasional laughter. (7) The main female voice delivers a final loud, enthusiastic promotional message."
698,2uncle987-20250829185155-1687852219264002,2uncle987,2025-08-29 18:51:55,68.59,1687852219264000,1,0.8743951573453345,"(1) Upbeat, high-tempo pop music with a cheerful electronic melody begins immediately and remains constant throughout the video. (2) An adult female voice provides fast-paced, enthusiastic narration in Mandarin Chinese, describing each product's benefits. (3) Specific sound effects (SFX) are layered over the music: the fizzing sound of a carbonated drink, the click of a bottle lid, the 'pfft' sound of a spray bottle, and the sound of running water. (4) A young child's voice briefly speaks, confirming the cooling effect of the spray. (5) The music reaches a crescendo and ends with the narrator's concluding remarks."
