file,audio_kmeans_lables,label,text,id
cocowine0205-20251129121352-1563564084721779,2,Upbeat Electronic,"(1) Upbeat, energetic electronic dance music with a consistent fast tempo plays throughout the entire duration. (2) A male narrator with a clear, energetic, and professional tone speaks continuously, announcing product names and specific price discounts. (3) Subtle ambient store noise and occasional sound effects like 'pings' or 'dings' coincide with the appearance of price tags, but the music and narration remain the dominant layers. (4) The audio maintains a high-energy level with no significant pauses or shifts in volume until the end of the video.",cocowine0205
cocowine0205-20251203235505-4409126779323344,2,Upbeat Electronic,"(1) Upbeat, high-tempo pop music begins playing. A female voice speaks in an excited, high-pitched Mandarin tone, announcing a major discovery. (2) The female voice details a price drop for 'Black Five' (Black Friday), mentioning specific numbers like 529 and 399. (3) A male voice off-camera responds with 'Whoa!' and comments on the softness and quality of the item. (4) The female voice continues to describe the differences between the white and grey options as the music maintains its steady, energetic rhythm.",cocowine0205
cocowine0205-20251203021335-1595812561623711,2,Upbeat Electronic,"(1) Fast-paced, upbeat electronic pop music starts immediately. A high-pitched, energetic female voice begins speaking rapidly in Mandarin. (2) The music continues as the primary sound bed. The female narrator's tone remains cheerful and persuasive, with occasional secondary female vocal interjections. (3) Clear foley sounds of a plastic container being opened, a spoon scooping powder, and the rhythmic sound of a shaker bottle being shaken are audible. (4) The narration continues with high speech density, concluding with an enthusiastic closing remark as the music fades.",cocowine0205
cocowine0205-20251201000505-1965552957731054,2,Upbeat Electronic,"(1) Upbeat and high-tempo background music starts immediately. A young woman's voice enters, sounding very excited, high-pitched, and fast-paced. (2) The vocal continues as she describes the price discount and the contents of the gift set. Background ambient noise of a busy retail environment is faint but present. (3) The music maintains a constant rhythm through to the end as the woman concludes her recommendation with an enthusiastic tone.",cocowine0205
cocowine0205-20251201210507-1335971568552948,2,Upbeat Electronic,"(1) Fast-paced, upbeat electronic pop music plays in the background throughout the video. A high-pitched, excited female voice begins speaking immediately about the price of the item. (2) An energetic male voice joins in, interacting with the female speaker. They sound very enthusiastic, using many exclamations and 'wow' sounds. (3) The audio consists of continuous dialogue between the two, with the female voice remaining dominant. (4) Subtle ambient warehouse sounds like distant chatter and cart movements are occasionally audible under the music and main vocals.",cocowine0205
cocowine0205-20251202195506-898126756139588,2,Upbeat Electronic,"(1) An enthusiastic male voice provides high-energy narration over an upbeat, fast-paced electronic background track. (2) As the narrator speaks about the price and value of the plushies, the two women on screen chime in with brief laughter and affirmative vocalizations. (3) The background music remains constant throughout, while faint ambient warehouse noise (distant voices and movement) is occasionally audible under the main audio tracks.",cocowine0205
cocowine0205-20251214232059-2043431153054488,2,Upbeat Electronic,"(1) Upbeat, high-tempo electronic pop music plays throughout. Two female voices are heard narrating in a high-pitched, energetic, and fast-paced tone. (2) Frequent sound effects like 'dings', 'pops', and 'cha-chings' accompany text appearances and scene transitions. (3) The sound of nuts clattering onto a ceramic plate is audible during the product display. (4) The narration remains continuous and enthusiastic, describing the benefits and the current sale price of the product. (5) The music fades out as the video ends.",cocowine0205
cocowine0205-20251215123558-814647038309132,2,Upbeat Electronic,"(1) The audio begins with a high-pitched, extremely energetic male voice speaking in rapid-fire Mandarin Chinese, introducing the 'Costco Weekly Special'. (2) An upbeat, fast-paced electronic background track with a strong drum beat plays continuously throughout the video. (3) The narrator's voice maintains its high energy and speed, announcing the name of each product and its sale price in sync with the visual transitions. (4) There is a low level of ambient warehouse background noise, but the narration and music are the primary audio elements.",cocowine0205
cocowine0205-20251216184504-894346966929573,2,Upbeat Electronic,"(1) The audio begins with an upbeat, rhythmic electronic BGM. A female voice speaks in a high-pitched, enthusiastic tone in Mandarin. (2) A male voice (off-screen) joins the conversation, reacting with surprise and interest to the product features mentioned by the woman. (3) Throughout the video, the soundscape is a mix of these two voices, the continuous BGM, and occasional 'pop' or 'ding' sound effects (SFX) that coincide with on-screen text overlays.",cocowine0205
cocowine0205-20251228171506-1241360020806554,2,Upbeat Electronic,"(1) Upbeat, medium-tempo electronic background music starts immediately. A young woman's voice (Dora) introduces herself and excitedly talks about the 'correct time' to visit Costco. (2) The sound of a busy supermarket environment with distant chatter is audible under the narration. The speaker continues describing the large portions of free samples available. (3) The music continues at a steady pace as the speaker delivers the final punchline about the specific time to visit, ending with an energetic tone.",cocowine0205
cocowine0205-20251214201510-884517667742185,2,Upbeat Electronic,"(1) Enthusiastic female and male voices speak in Mandarin over upbeat, high-tempo electronic background music. (2) The male voice comments on the value of the toy, specifically mentioning the price and the quantity of pieces. (3) Subtle store ambient noise is heard in the background, including muffled chatter and the sound of shopping carts. (4) Brief sound effects (SFX) such as dings and playful accents are used to emphasize text pop-ups on screen.",cocowine0205
